Open time,Open,High,Low,Close,Volume,Num_Trades,Taker_Base_Vol
2025-11-14 15:00:00,924.8,931.04,918.17,925.5,21205.191,161901.0,11117.318
2025-11-14 16:00:00,925.51,933.37,921.65,931.25,13358.747,106497.0,6893.573
2025-11-14 17:00:00,931.25,932.25,920.55,922.93,11661.942,99783.0,5612.128
2025-11-14 18:00:00,922.93,927.31,918.61,920.97,8330.934,74166.0,3568.819
2025-11-14 19:00:00,920.96,933.1,919.85,931.81,9142.062,83884.0,6036.263
2025-11-14 20:00:00,931.81,933.56,913.97,919.5,11576.55,99033.0,5884.634
2025-11-14 21:00:00,919.51,928.2,917.16,925.53,7836.234,64612.0,3306.26
2025-11-14 22:00:00,925.53,929.02,920.0,922.8,6506.871,44524.0,3018.621
2025-11-14 23:00:00,922.79,922.79,908.0,915.25,9676.258,107851.0,4409.956
2025-11-15 00:00:00,915.26,926.41,914.91,922.36,8464.598,74565.0,4701.694
2025-11-15 01:00:00,922.36,929.99,919.22,928.46,7934.697,77961.0,4357.421
2025-11-15 02:00:00,928.46,936.13,926.6,936.13,15188.18,65181.0,9416.305
2025-11-15 03:00:00,936.13,936.13,929.39,931.85,8540.571,52620.0,4266.879
2025-11-15 04:00:00,931.85,933.77,927.01,928.03,8504.707,40085.0,2551.67
2025-11-15 05:00:00,928.03,932.45,927.04,932.01,5621.563,39847.0,2375.306
2025-11-15 06:00:00,932.02,935.38,930.42,932.51,6311.459,36303.0,3573.104
2025-11-15 07:00:00,932.51,936.79,931.35,936.19,6821.994,39079.0,4133.298
2025-11-15 08:00:00,936.2,939.19,930.61,932.97,12648.904,89829.0,6658.467
2025-11-15 09:00:00,932.97,938.81,930.8,934.81,7436.368,48722.0,4317.665
2025-11-15 10:00:00,934.81,937.1,929.74,936.42,8172.794,49754.0,4051.86
2025-11-15 11:00:00,936.41,937.61,929.0,930.73,5637.732,44248.0,2392.459
2025-11-15 12:00:00,930.73,934.92,929.1,934.67,4234.735,40930.0,1972.353
2025-11-15 13:00:00,934.67,938.07,933.31,936.78,5536.784,52137.0,3092.435
2025-11-15 14:00:00,936.78,937.85,934.3,936.41,4855.931,47135.0,2468.547
2025-11-15 15:00:00,936.41,938.11,934.93,936.57,3891.364,40793.0,1974.578
2025-11-15 16:00:00,936.57,937.25,931.1,937.24,4900.941,48034.0,2532.758
2025-11-15 17:00:00,937.25,941.49,936.0,940.98,7904.468,43999.0,4405.993
2025-11-15 18:00:00,940.98,943.0,940.01,941.27,5371.996,31371.0,2607.221
2025-11-15 19:00:00,941.27,945.22,941.11,941.33,4743.183,30915.0,2400.973
2025-11-15 20:00:00,941.33,941.57,931.41,932.82,5421.201,39502.0,2474.484
2025-11-15 21:00:00,932.81,934.58,926.01,927.34,5926.022,52674.0,2574.738
2025-11-15 22:00:00,927.35,932.96,926.5,932.2,4472.143,35005.0,2438.728
2025-11-15 23:00:00,932.2,936.6,931.05,932.28,3442.37,26851.0,1806.226
2025-11-16 00:00:00,932.27,933.4,927.8,930.0,5599.221,39260.0,3032.541
2025-11-16 01:00:00,930.0,930.03,921.49,928.19,8452.714,74540.0,4300.478
2025-11-16 02:00:00,928.19,940.0,925.2,939.79,7940.081,50677.0,4417.029
2025-11-16 03:00:00,939.8,941.61,936.52,941.21,6131.207,41019.0,2503.418
2025-11-16 04:00:00,941.2,941.69,937.89,941.24,5748.161,42647.0,2298.235
2025-11-16 05:00:00,941.24,945.1,940.92,944.0,6078.708,40816.0,2803.169
2025-11-16 06:00:00,944.0,948.23,942.68,943.24,6888.845,36447.0,3696.072
2025-11-16 07:00:00,943.24,943.7,940.53,943.47,3018.2,30059.0,1448.279
2025-11-16 08:00:00,943.48,945.38,941.65,944.69,3816.958,34545.0,1639.105
2025-11-16 09:00:00,944.69,949.77,941.9,949.3,8976.508,55038.0,5368.107
2025-11-16 10:00:00,949.29,949.76,946.78,947.46,6535.811,43105.0,2777.06
2025-11-16 11:00:00,947.47,948.23,930.32,931.79,12366.539,87746.0,5218.289
2025-11-16 12:00:00,931.8,937.99,928.41,933.01,10234.194,77690.0,5530.169
2025-11-16 13:00:00,933.01,934.25,925.86,930.1,12348.194,65875.0,5391.515
2025-11-16 14:00:00,930.1,939.23,929.0,936.36,12516.513,67158.0,8432.98
2025-11-16 15:00:00,936.36,936.43,922.2,923.62,10454.087,79850.0,4434.946
2025-11-16 16:00:00,923.62,927.9,913.16,914.51,26852.082,201767.0,13795.879
2025-11-16 17:00:00,914.51,919.52,908.16,915.68,19123.992,133703.0,9329.344
2025-11-16 18:00:00,915.68,930.45,913.05,916.05,22402.562,163566.0,10631.247
2025-11-16 19:00:00,916.05,926.45,915.7,919.93,8027.772,83334.0,4012.843
2025-11-16 20:00:00,919.94,926.06,918.89,919.82,5756.278,57352.0,2578.296
2025-11-16 21:00:00,919.82,920.3,911.13,915.38,10111.439,82321.0,4872.928
2025-11-16 22:00:00,915.37,924.23,911.01,922.68,12141.746,83078.0,5929.522
2025-11-16 23:00:00,922.68,931.82,910.15,926.56,20636.065,154409.0,9532.652
2025-11-17 00:00:00,926.59,938.31,919.61,935.79,21641.237,140828.0,12220.518
2025-11-17 01:00:00,935.8,936.27,928.75,928.86,7180.012,67068.0,3290.183
2025-11-17 02:00:00,928.86,935.0,927.55,930.5,8165.087,78926.0,4539.577
2025-11-17 03:00:00,930.5,939.55,930.27,934.52,10013.522,81234.0,5533.685
2025-11-17 04:00:00,934.52,936.97,930.01,932.87,8687.274,63657.0,2981.216
2025-11-17 05:00:00,932.88,935.27,931.43,934.3,4961.965,50184.0,2611.031
2025-11-17 06:00:00,934.31,935.0,930.11,934.02,5249.048,51491.0,2326.986
2025-11-17 07:00:00,934.02,937.79,933.4,935.28,7251.446,68197.0,3802.868
2025-11-17 08:00:00,935.28,938.29,934.6,935.6,5915.055,59954.0,2975.893
